Security Code,Company Name,Security Id
526817,Cheviot Co.Ltd.,CHEVIOT
526821,Dai-Ichi Karkaria Ltd.,DAICHI
526823,Rajeswari Infrastructure Limited,RAJINFRA
526827,SPICE ISLANDS INDUSTRIES LIMITED,SPICEISLIN
526829,Confidence Petroleum India Limited,CONFIPET
526839,Shelter Infra Projects Limited,SIPL
526841,Shakti Press Ltd.,SHAKTIPR
526847,Ashirwad Steels & Industries  Ltd.,ASHSI
526849,Banaras Beads Ltd.,BANARBEADS
526851,Arex Industries Ltd.,AREXMIS
526853,Bilcare Ltd.,BI
526859,ISF LIMITED,ISFL
526861,Rishi Laser  Ltd.,RISHILASE
526865,Jainco Projects (India) Ltd.,JAINCO
526869,Kumbhat Financial Services Ltd.,KUMPFIN
526871,Intec Capital Limited,INTECCAP
526873,Rajasthan Gases Ltd.,RAJGASES
526877,Siddheswari Garments Ltd.,SIDDHEGA
526881,63 Moons Technologies Limited,63MOONS
526885,Sarla Performance Fibers Ltd,SARLAPOLY
526891,Market Creators Ltd.,MKTCREAT
526899,HIMALAYA FOOD INTERNATIONAL LIMITED,HFIL
526901,Sonal Adhesives Ltd.,SONALAD
526905,Padmanabh Industries Limited,PADMAIND
526921,Twentyfirst Century Management Serv,21STCENMGM
526931,Hariyana Ship Breakers Ltd.,HRYNSHP
526935,ARUNIS ABODE LIMITED,ARUNIS
526945,Tyroon Tea Co. Ltd.,TYROON
526947,La Opala RG Ltd.,LAOPALA
526951,Stylam Industries Limited,STYLAMIND
526953,Venus Remedies Ltd.,VENUSREM
526959,Woodsvilla Limited,WOODSVILA
526961,LAST MILE ENTERPRISES LIMITED,LASTMILE
526965,Gujarat Craft Industries Ltd.,GUJCRAFT
526967,Heera Ispat Ltd.,HEERAISP
526971,Dhoot Industrial Finance Ltd.,DHOOTIN
526977,Crimson Metal Engineering Company Ltd,CRIMSON
526981,SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG
526983,Ashoka Refineries Ltd.,ASHOKRE
526987,Urja Global Limited,URJA
527001,Ashapura Minechem Ltd,ASHAPURMIN
527005,Shree Pacetronix Ltd,SHREEPAC
530001,Gujarat Alkalis & Chemicals Ltd.,GUJALKALI
530005,India Cements Ltd.,INDIACEM
530007,JK Tyre & Industries Ltd.,JKTYRE
530011,Mangalore Chemicals & Fertilisers L,MANGCHEFER
530017,Standard Industries Ltd.,SIL
530019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA
530023,THE INVESTMENT TRUST OF INDIA LIMITED,THEINVEST
530025,Samyak International Limited,SAMYAKINT
530027,Aadi Industries Ltd,AADIIND
530035,Santosh Fine-Fab Ltd.,
530037,Sree Jayalakshmi Autospin Ltd.,SREEJAYA
530043,Acknit Industries Ltd,ACKNIT
530045,Titan Securities Ltd.,TITANSEC
530053,REAL ECO-ENERGY LIMITED,REALECO
530055,Harmony Capital Services Ltd.,HRMNYCP
530057,Vivanza Biosciences Limited,VIVANZA
530063,Yashraj Containeurs Ltd.,YASHRAJC
530065,Lords Ishwar Hotels Limited,LORDSHOTL
530067,CSL Finance Limited,CSLFINANCE
530073,Sanghvi Movers Ltd.,SANGHVIMOV
530075,Selan Exploration Technology Ltd.,SELAN
530077,Freshtrop Fruits Ltd.,FRSHTRP
530079,Faze Three Ltd.,FAZE3Q
530095,PRADHIN LIMITED,PRADHIN
530109,ANUPAM FINSERV LIMITED,ANUPAM
530111,Raj Packaging Industries Ltd.,RAJPACK
530117,PRIVI SPECIALITY CHEMICALS LIMITED,PRIVISCL
530119,Natraj Proteins Ltd.,NATRAJPR
530125,Samrat Pharmachem Ltd.,SAMRATPH
530127,NPR Finance Ltd.,NPRFIN
530129,Nile Ltd.,NILE
530131,Udaipur Cement Works Limited,UDAICEMENT
530133,Amco India Ltd.,AMCOIND
530135,Optiemus Infracom Limited,OPTIEMUS
530139,Kreon Finnancial Services Limited,KREONFIN
530141,Gyan Developers & Builders Ltd.,GYANDEV
530145,Kisan Mouldings Ltd.,KISAN
530161,Garodia Chemicals Ltd.,GARODCH
530163,Kerala Ayurveda Limited,KERALAYUR
530167,Moongipa Capital Finance Ltd.,MONGIPA
530169,Mohit Paper Mills Ltd.,MOHITPPR
530171,Daulat Securities Ltd.,DAULAT
530173,Oscar Global Ltd,OSCARGLO
530175,Odyssey Technologies Ltd.,ODYSSEY
530185,Surat Trade and Mercantile Limited,SURATRAML
530187,Atharv Enterprises Limited,ATHARVENT
530197,FUNDVISER CAPITAL (INDIA) LIMITED,FUNDVISER
530199,Themis Medicare Ltd.,THEMISMED
530201,KALLAM TEXTILES LTD,KALLAM
530207,Brawn Biotech Limited,BRAWN
530213,Fortune International Ltd.,FORINTL
530215,Kings Infra Ventures Limited,KINGSINFR
530217,Swojas Energy Foods Ltd.,SWOEF
530231,Subhash Silk Mills Ltd.,SUBSM
530233,Auro Laboratories Ltd.,AUROLAB
530235,KJMC Financial Services Ltd.,KJMCFIN
530239,Suven Life Sciences Ltd.,SUVEN
530245,Aryaman Financial Services Ltd.,ARYAMAN
530249,Bridge Securities Ltd.,BRIDGESE
530251,Risa International Limited,RISAINTL
530253,Rajasthan Tube Mfg. Co,RAJTUBE
530255,Kay Power And Paper Ltd,KAYPOWR
530259,Inter State Oil Carrier Ltd,INTSTOIL
530263,Global Capital Markets Ltd.,GLOBALCA
530265,Sainik Finance and Industries Ltd,SAINIK
530267,ARIGATO UNIVERSE LIMITED,ARIGATO
530271,Rich Universe Network Ltd,RICHUNV
530281,Quantum Digital Vision (India) Ltd.,QUANTDIA
530289,S.P.Capital Financing Ltd.,SPCAPIT
530291,PAOS INDUSTRIES LIMITED,PAOS
530299,Kothari Products Ltd.,KOTHARIPRO
530305,Piccadily Agro Industries ltd.,PICCADIL
530307,Chaman Lal Setia Exports Ltd.,CLSEL
530309,Chandra Prabhu International Ltd.,CHANDRAP
530313,KIMIA BIOSCIENCES LIMITED,KIMIABL
530315,Hindustan Tin Works Ltd.,HINDTIN
530317,Godavari Drugs Ltd.,GODAVARI
530331,Premco Global Ltd.,PREMCO
530341,Mukesh Babu Financial Services Ltd.,MUKESHB
530343,Genus Power Infrastructures Ltd,GENUSPOWER
530355,ASIAN ENERGY SERVICES LTD,ASIANENE
530357,KBS INDIA LIMITED,KBSINDIA
530361,PRABHHANS INDUSTRIES LIMITED,PRABHHANS
530363,Ugar Sugar Works Ltd.,UGARSUGAR
530365,Orient Bell Limited,ORIENTBELL
530367,NRB Bearings Ltd.,NRBBEARING
530369,Vamshi Rubber Ltd.,VAMSHIRU
530377,Nila Infrastructures Ltd,NILAINFRA
530393,DB(INTERNATIONAL)Stock Brokers Ltd,DBSTOCKBRO
530401,Vinyoflex Ltd.,VINYOFL
530405,Jindal Capital Ltd.,JINDCAP
530407,EPIC Energy Ltd.,EPIC
530419,Sumedha Fiscal Services Ltd.,SUMEDHA
530421,Kuwer Industries Ltd.,KUWERIN
530427,Choksi Imaging Ltd.,CHOKSI
530429,Ashish Polyplast Ltd.,ASHISHPO
530431,Ador Fontech Ltd,ADORFO
530433,Shiva Global Agro Industries Limited,SHIVAAGRO
530439,Siddha Ventures Limited,SIDDHA
530443,Kiran Syntex Ltd.,KIRANSY-B
530445,Sumeru Industries Ltd.,SUMERUIND
530449,Rungta Irrigation Ltd.,RUNGTAIR
530457,Cinerad Communications Ltd.,CINERAD
530459,Valson Industries Ltd.,VALSONQ
530461,Saboo Sodium Chloro Ltd.,SABOOSOD
530469,GSL Securities Ltd.,GSLSEC
530475,Tinna Rubber and Infrastructure Limited,TINNARUBR
530477,Vikram Thermo (India) Ltd.,VIKRAMTH
530495,STRATMONT INDUSTRIES LIMITED,STRATMONT
530499,A.K.Capital Services Ltd.,AKCAPIT
530517,Relaxo Footwears Ltd.,RELAXO
530521,Virat Industries Ltd.,VIRAT
530525,RAJNISH RETAIL LIMITED,RRETAIL
530533,Terai Tea Co. Ltd.,TERAI
530537,Manraj Housing Finance Ltd.,MANRAJH
530545,Cosco (India) ltd.,COSCO
530547,Ken Financial Services Ltd.,KENFIN
530549,Shilpa Medicare Ltd.,SHILPAMED
530555,Paramount Communications Ltd.,PARACABLES
530557,NCL Research And Financial Services,NCLRESE
530565,POPEES CARES LIMITED,POPEES
530571,Explicit Finance Limited,EXPLICITFIN
530577,Ladderup Finance Ltd.,LADDERUP
530579,U. Y. FINCORP LIMITED,UYFINCORP
530581,Ekam Leasing & Finance Co. Ltd.,EKAMLEA
530585,Swastika Investmart Ltd,SWASTIKA
530589,Prima Plastics Ltd.,PRIMAPLA
530595,TeleCanor Global Limited,TELECANOR
530601,Jagsonpal Finance & Leasing Ltd.,JAGSONFI
530615,Garg Furnace Ltd.,GARGFUR
530617,Sampre Nutritions Ltd.,SAMPRE
530621,Akar Auto Industries Limited,AAIL
530627,Vipul Organics Limited,VIPULORG
530643,Eco Recycling Limited,ECORECO
530655,Goodluck India Limited,GOODLUCK
530663,Goyal Associates Ltd.,GOYALASS
530665,Zenith Health Care Ltd.,ZENITHHE
530675,York Exports Ltd.,YORKEXP
530677,Supreme Holdings & Hospitality (India) Ltd,SUPREME
530689,Lykis Limited,LYKISLTD
530695,Prime Property Development Corporation Ltd.,PRIMEPRO
530697,Zenlabs Ethica Limited,ZENLABS
530699,Raj Rayon Industries Limited,RAJRILTD
530705,Flora Textiles Ltd.,FLORATX
530709,Gowra Leasing & Finance Ltd.,GOWRALE
530711,Jagan Lamps Ltd.,JAGANLAM
530713,AJEL Limited,AJEL
530715,Alps Industries Ltd.,ALPSINDUS
530723,Asit C Mehta Financial Services Limited,ASITCFIN
530733,ENCODE PACKAGING INDIA LIMITED,ENCODE
530735,Super Bakers (India) Ltd.,SUPERBAK
530741,Ovobel Foods Ltd.,OVOBELE
530747,CHALLANI CAPITAL LIMITED,CHALLANI
530755,Coral Newsprints Ltd.,CORNE
530759,Sterling Tools Ltd.,STERTOOLS
530765,AGARWAL FORTUNE INDIA LIMITED,AGARWAL
530779,Dynamic Protfolio Management & Serv,DYNAMICP
530787,Inland Printers Ltd.,INLANPR
530789,Ceejay Finance Limited,CEEJAY
530795,Suncity Synthetics Ltd.,SUNCITYSY
530797,Shree Ganesh Elastoplast Ltd,SHGANEL
530799,Anna Infrastructures Ltd,ANNAINFRA
530803,Bhageria Industries Limited,BHAGERIA
530805,Onesource Ideas Venture Limited,OIVL
530809,BNR Udyog Ltd.,BNRUDY
530813,KRBL Ltd.,KRBL
530821,SSPDL Limited,SSPDL
530825,Daikaffil Chemicals India Ltd.,DAIKAFFI
530829,Cil Securities Ltd.,CILSEC
530839,Clio Infotech Ltd.,CLIOINFO
530843,Cupid Limited,CUPID
530845,Sunshield Chemicals Ltd.,SUNSHIEL
530853,Hipolin Ltd.,HIPOLIN
530855,GDL Leasing & Finance ltd.,GDLLEAS
530871,Chembond Chemicals Ltd.,CHEMBOND
530879,CAPITAL INDIA FINANCE LIMITED,CIFL
530881,Arunjyoti Bio Ventures Limited ,ABVL
530883,Super Crop Safe Ltd.,SUCROSA
530897,N.G.Industries Ltd.,NGIND
530899,Asia Pack Ltd.,ASIAPAK
530907,S.I.Capital And Financial Services,SICAPIT
530909,ERP Soft Systems Ltd.,ERPSOFT
530917,R.R.Securities Ltd.,RRSECUR
530919,Remsons Industries Ltd.,REMSONSIND
530925,Ramsons Projects Ltd.,RAMSONS
530927,Haryana Financial Corporation ltd.,HARAFIN
530929,Euro Asia Exports Ltd.,EUROASIA
530931,Stanpacks (India) Ltd.,STANPACK
530943,Sri Adhikari Brothers Television Ne,SABTNL
530951,RAMINFO LIMITED,RAMINFO
530953,Sunil Agro Foods ltd.,SUNILAGR
530959,Diana Tea Co.Ltd.,DIANATEA
530961,Vikas EcoTech Limited,VIKASECO
530965,Indian Oil Corporation Ltd.,IOC
530973,Alfa Ica (India) Ltd,ALFAICA
530977,Shri Keshav Cements and Infra Limited,SKCIL
530979,India Home Loan Limited,INDIAHOME
530991,Roopa Industries Ltd.,ROOPAIND
530997,Unique Organics Ltd.,UNIQUEO
530999,Balaji Amines Ltd.,BALAMINES
531003,Swarna Securities Ltd.,SWRNASE
531017,Arihants Securities ltd.,ARISE
531025,Visagar Financial Services Ltd,VISAGAR
531027,Libord Securities Ltd.,LIBORD
531035,ERAAYA LIFESPACES LIMITED,ERAAYA
531041,Competent Automobiles Co. Ltd.,COMPEAU
531043,Dhanvantri Jeevan Rekha Ltd.,ZDHJERK
531049,Neelkanth Rockminerals ltd.,NEELKAN
531051,Vintage Securities Ltd.,VINTAGES
531065,Oswal Overseas Ltd,OSWALOR
531067,Contil India Limited,CONTILI
531069,Vijay Solvex Ltd.,VIJSOLX
531080,Shri Krishna Devcon Limited,SHRIKRISH
531082,Alankit Limited,ALANKIT
531083,Nihar Info Global Ltd.,NIHARINF
531091,United Credit ltd.,UNITDCR
531092,OM INFRA LIMITED,OMINFRAL
531099,Checkpoint Trends Limited,CHECKPOINT
531109,Ishan Dyes & Chemicals Ltd.,ISHANCH
531111,Gothi Plascon (India) Ltd.,GOTHIPL
531112,BALU FORGE INDUSTRIES LIMITED,BALUFORGE
531119,Ceenik Exports (india) Ltd.,CEENIK
531120,Patel Engineering Ltd,PATELENG
531129,Inani Marbles & Industries Ltd.,INANI
531137,Gemstone Investments Ltd.,GEMSI
531144,El Forge Ltd.,ELFORGE
531146,Medicamen Biotech Ltd.,MEDICAMEQ
531147,Alicon Castalloy Limited,ALICON
531153,Diligent Industries Limited,DILIGENT
531155,Epsom Properties Limited,EPSOMPRO
531156,Alfavision Overseas (India) Ltd.,ALFAVIO
531157,Organic Coatings Ltd.,ORGCOAT
531158,Catvision Limited,CATVISION
531161,ABM Knowledgeware Ltd.,ABMKNO
531162,Emami Ltd,EMAMILTD
531163,Kemistar Corporation Limited,KEMISTAR
531168,Associated Ceramics Ltd.,ASSOCER
531169,SKP Securities Ltd.,SKPSEC
531173,Syschem (India) Ltd.,SYSCHEM
531175,BLS Infotech Limited,BLSINFOTE
531176,Mefcom Capital Markets Ltd.,MEFCOMCAP
531178,Hemang Resources Limited,HEMANG
531179,Arman Financial Services Limited,ARMANFIN
531199,Glance Finance Ltd.,GLANCE
531201,Shilchar Technologies Ltd.,SHILCTECH
531203,TRADEWELL HOLDINGS LIMITED,TRADEWELL
531205,SPRIGHT AGRO LIMITED,SPRIGHT
531209,Nucleus Software Exports Ltd,NUCLEUS
531210,Colinz Laboratories ltd.,COLINZ
531212,Nalin Lease Finance Ltd.,NLFL
531213,Manappuram Finance Limited,MANAPPURAM
531215,RTS Power Corporation Ltd.,RTSPOWR
531216,Comfort Intech Ltd,COMFINTE
531219,Shyama Infosys Ltd.,SHYAMAINFO
531221,Mayur Floorings Ltd.,MAYURFL
531223,Anjani Synthetics Limited,ANJANI
531225,XTGLOBAL INFOTECH LIMITED,XTGLOBAL
531227,Deco-Mica Ltd.,DECOMIC
531228,Rander Corporation Ltd.,RANDER
531233,Rasi Electrodes Ltd.,RASIELEC
531234,SCOOBEE DAY GARMENTS (INDIA) LIMITED,SCOOBEEDAY
531235,Citiport Financial Services Ltd.,CITIPOR
531237,Dhruva Capital Services Ltd.,DHRUVCA
531240,Shamrock Industrial Co. Ltd.,SHAMROIN
531241,LINC LIMITED,LINC
531246,Prima Industries Ltd.,PRIMAIN
531253,India Gelatine & Chemicals Ltd.,INDGELA
531254,Optimus Finance Limited,OPTIFIN
531255,Paragon Finance Ltd.,PARAGONF
531257,Pratiksha Chemicals Ltd.,PRATIKSH
531259,Esha Media Research Limited,ESHAMEDIA
531260,Refex Renewables & Infrastructure Limited,REFEXRENEW
531265,PROGREX VENTURES LIMITED,PROGREXV
531266,V.S.T.Tillers Tractors Ltd.,VSTTILLERS
531268,B2B Software Technologies Ltd.,B2BSOFT
531272,Nikki Global Finance Ltd.,NIKKIGL
531273,Radhe Developers (India) ltd.,RADHEDE
531278,Elixir Capital Limited,ELIXIR
531279,Trishakti Industries Limited,TRISHAKT
531280,Pankaj Polymers Ltd.,PANKAJPO
531281,MARBLE CITY INDIA LIMITED,MARBLE
531283,Cindrella Financial Services Ltd.,CINDRELL
531287,National Plastic Technologies Ltd,NATPLASTI
531288,Lead Financial Services  Ltd,LEADFIN
531289,National Fittings Limited,NATFIT
531297,Artefact Projects Ltd,ARTEFACT
531300,Amit International Ltd.,AMITINT
531301,High Street Filatex Limited,HIGHSTREE
531304,Nutech Global Ltd.,NUTECGLOB
531306,DHP India Ltd.,DHPIND
531307,RRIL LIMITED,RRIL
531310,Available Finance Ltd.,AVAILFC
531314,INTEGRA CAPITAL LIMITED,INTCAPL
531319,Maruti Securities Ltd.,
531322,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,HAVISHA
531323,JAYATMA INDUSTRIES LIMITED,JAYIND
531324,Roselabs Finance Ltd.,ROSELABS
531328,KRETTO SYSCON LIMITED,KRETTOSYS
531334,Vikalp Securities Ltd.,VIKALPS
531335,Zydus Wellness Limited,ZYDUSWELL
531337,WinPro Industries Limited,WINPRO
531338,Milestone Global Limited,MILESTONE
531340,Bervin Investments And Leasing Ltd.,BERVINL
531341,Gujarat Investa Ltd.,GUJINV
531344,Container Corporation Of India Ltd.,CONCOR
531346,Eastern Treads Ltd.,EASTRED
531349,Panacea Biotec Ltd.,PANACEABIO
531352,Peeti Securities Ltd.,PEETISEC
531357,MERCURY EV-TECH LIMITED,MERCURYEV
531358,Choice International Ltd,CHOICEIN
531359,Shriram Asset Management Co.Ltd.,SRAMSET
531360,Golechha Global Finance Ltd.,GOLECHA
531364,Ekansh Concepts Limited,EKANSH
531370,SPARC ELECTREX LIMITED,SPAR
531373,The Byke Hospitality    Ltd,BYKE
531380,Centenial Surgical Suture Ltd.,CSURGSU
531381,Arihant Foundations & Housing Ltd.,ARIHANT
531387,Hasti Finance Ltd.,HASTIFIN
531390,Upsurge Investment And Finance Ltd.,UPSURGE
531395,Padam Cotton Yarns Ltd.,PADAMCO
531396,Women Networks Ltd.,WOMENNET
531397,Polycon International Ltd.,POLYCON
531398,Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL
531399,G.G.Automotive Gears Ltd.,GGAUTO
531400,Almondz Global Securities Limited,ALMONDZ
531402,LWS Knitwear Ltd,LWSKNIT
531406,ANS Limited,ANSINDUS
531411,Tuni Textile Mills Ltd.,TUNITEX
531412,Radix Industries (India) Limited,RADIXIND
531413,Kiran Print-Pack Ltd.,KIRANPR
531416,Narendra Properties Ltd.,NARPROP
531417,Mega Corporation Ltd,MEGACOR
531426,Tamil Nadu Newsprint And Papers Ltd,TNPL
531431,Shakti Pumps (India) Ltd.,SHAKTIPUMP
531432,Systematix Securities Ltd.,SYTIXSE
531433,Sungold Capital Ltd.,SUNGOLD
531436,Saffron Industries Limited,SAFFRON
531437,Prakash Woollen & Synthetic Mills Ltd ,PWASML
531439,AION-TECH SOLUTIONS LIMITED,GOLDTECH
531444,Vardhman Concrete Limited,VARDHMAN
531449,GRM Overseas Ltd.,GRMOVER
531453,Mohit Industries Limited,MOHITIND
531454,Polylink Polymers (india) Ltd.,POLYLINK
531460,Continental Controls Ltd.,CONTICON
531465,Nouveau Global Ventures Limited,NOUVEAU
531471,Duke Offshore Ltd.,DUKEOFS
531472,Cybele  Industries Limited,CYBELEIND
531489,Cg-Vak Software & Exports Ltd.,CGVAK
531494,NAVKAR URBANSTRUCTURE LIMITED,NAVKAR
531497,Madhucon Projects Ltd.,MADHUCON
531499,Sybly Industries Ltd.,SYBLY
531500,Rajesh Exports Ltd.,RAJESHEXPO
531502,Esaar (India) Ltd.,ESARIND
531503,Maris Spinners Ltd.,MARIS
531505,Indergiri Finance ltd.,INDERGR
531506,Shukra Bullions Limited,SKRABUL
531508,Eveready Industries India Ltd.,EVEREADY
531509,Step Two Corporation Ltd.,STEP2COR
531512,Orient Tradelink Ltd.,ORIENTTR
531515,Mahan Industries Ltd.,MAHANIN
531518,VIKAS PROPPANT & GRANITE LTD.,VIKASPROP
531521,Desh Rakshak Aushdhalaya Ltd.,DESHRAK
531525,Ace Software Exports ltd.,ACESOFT
531529,Softrak Venture Investments Ltd.,SOFTRAKV
531531,Hatsun Agro Products Ltd.,HATSUN
531533,ACCEDERE LIMITED,ACCEDERE
531537,Jyothi Infraventures Ltd.,JYOTHI
531539,Rishabh Digha Steel And Allied Prod,RISHDIGA
531540,Maruti Infrastructure Ltd.,MAINFRA
531541,KOBO BIOTECH LIMITED,KOBO
531543,Jindal Worldwide Ltd.,JINDWORLD
531548,Somany Ceramics Limited,SOMANYCERA
531550,Jhaveri Credits & Capital Ltd.,JHACC
531552,Raghunath Tobacco Co. Ltd.,RAGHUTOB
531553,DISHA RESOURCES LIMITED,DRL
531556,Coral India Finance And Housing Ltd,CORALFINAC
531568,Ashutosh Paper Mills Ltd.,ASHUTPM
531569,Sanjivani Paranteral Ltd.,SANJIVIN
531574,Vas Infrastructure  Ltd.,VASINFRA
531578,KMF Builders & Developers Ltd.,KMFBLDR
531582,Beryl Securities Ltd,BERYLSE
531583,Rap Media Ltd.,RAP
531585,Devine Impex Limited,
531591,Bampsl Securities Ltd.,BAMPSL
531592,GENPHARMASEC LIMITED,GENPHARMA
531594,Incon Engineers Ltd.,INCON
531595,Capri Global Capital Limited,CGCL
531599,FDC Ltd.,FDC
531600,Gogia Capital Services Limited,GOGIACAP
531608,Gorani Industries Ltd.,GORANIN
531609,KG Petrochem Ltd.,KGPETRO
531613,Meyer Apparel Limited,MAL
531624,Country Condo's Ltd,COUNCODOS
531626,Orosil Smiths India Limited,OROSMITHS
531628,TEJASSVI AAHARAM LIMITED,TEJASSVI
531633,Lincoln Pharmaceuticals ltd.,LINCOLN
531635,Silver Oak (India) Ltd.,SILVOAK
531637,PRAVEG LIMITED,PRAVEG
531638,Suraj Ltd.,SURAJLTD
531640,Suvidha Infraestate Corporation Limited,SICL
531642,Marico Limited,MARICO
531644,Tokyo Finance Ltd.,TOKYOFIN
531647,B.J.Duplex Boards Ltd.,BJDUP
531651,National General Industries Ltd.,NATGENI
531652,Thirdwave Financial Intermediaries,THIRDFIN
531661,Hittco Tools Ltd.,HITTCO
531667,RR METALMAKERS INDIA LIMITED,RRMETAL
531668,Vision Corporation Ltd.,VISIONCO
531671,Bisil Plast Limited,BISIL
531672,Inani Securities Ltd.,INANISEC
531673,Anka India Ltd.,ANKIN
531681,AMERISE BIOSCIENCES LIMITED,AMERISE
531688,Prithvi Exchange (India) Limited,PRITHVIEXCH
531692,Khyati Multimedia-Entertainment Ltd,KHYATI
531694,Rainbow Foundations Ltd,RAINBOWF
531696,VSD Confin ltd.,VSDCONF
531716,Tricom Fruit Products Limited,TRICOMFRU
531717,Vidhi Specialty Food Ingredients Limited,VIDHIING
531719,Bhagiradha Chemicals and Industries,BHAGCHEM
531723,GACM Technologies Limited,GATECH
531726,Panchsheel Organic Ltd.,PANCHSHEEL
531727,Menon Pistons Ltd.,MENNPIS
531735,Prism Finance Ltd.,PRISMFN
531737,Greencrest Financial Services Limited,GREENCREST
531739,Gennex Laboratories Ltd,GENNEX
531743,Hira Automobiles Ltd.,HIRAUTO
531744,Gini Silk Mills Ltd.,GINISILK
531746,Prajay Engineers Syndicate Ltd.,PRAENG
531752,BIOGEN PHARMACHEM INDUSTRIES LIMITED,BIOGEN
531758,G.k.Consultants Ltd.,GKCONS
531761,APOLLO PIPES LIMITED,APOLLOPIPE
531762,Unjha Formulations Ltd.,UNJHAFOR
531768,Poly Medicure Ltd,POLYMED
531771,SHRADDHA PRIME PROJECTS LTD,SHRADDHA
531778,Kachchh Minerals Ltd.,KACHCHH
531779,Padmanabh Alloys & Polymers Ltd.,PADALPO
531780,Kaiser Corporation Limited,KACL
531784,KCL Infra Projects Limited,KCLINFRA
531795,Atul Auto Limited,ATULAUTO
531797,Scan Projects Ltd,SCANPRO
531802,Prerna Infrabuild Limited,PRERINFRA
531810,Metal Coatings (India) Ltd.,METALCO
531812,SGN Telecoms Ltd.,SGNTE
531813,Ganga Papers India Ltd,GANGAPA
531814,Tirupati Sarjan Ltd.,TIRSARJ
531821,Munoth Financial Services Ltd.,MUNOTHFI
531822,Rodium Realty Limited,RODIUM
531832,Nagarjuna Agritech Ltd.,NAGTECH
531834,Natura Hue Chem Ltd.,NATHUEC
531840,IEC Education Limited,IECEDU
531841,Indus Finance Limited,INDUSFINL
531842,Lahoti Overseas Ltd.,LAHOTIOV
531845,ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,ZENITHSTL
531846,Trinity League India Limited,TRINITYLEA
531847,Asian Star Co. Ltd.,ASTAR
531859,ORIENTAL RAIL INFRASTRUCTURE LIMITED,ORIRAIL
531861,Joindre Capital Services Ltd.,JOINDRE
531862,Bharat Agri Fert and Realty Ltd,BHARATAGRI
531867,Unitech International Ltd,UNITINT
531869,Sacheta Metals Ltd.,SACHEMT
531870,Popular Estate Management Ltd,POPULARES
531878,Anjani Finance Ltd,ANJANIFIN
531885,SVA India Ltd,SVAINDIA
531887,Rahul Merchandising ltd.,RAHME
531888,Rexnord Electronics & Controls Ltd.,REXNORD
531889,INTEGRATED INDUSTRIES LIMITED,IIL
531892,Khandwala Securities Ltd.,KHANDSE
531893,Sawaca Business Machines Ltd.,SAWABUSI
531900,CCL International Ltd,CCLINTER
531902,Gallops Enterprise  Limited,GALLOPENT
531909,CROISSANCE LIMITED,CROISSANCE
531910,Madhuveer Com 18 Network Limited,MADHUVEER
531911,Galaxy Agrico Exports Ltd.,GALAGEX
531913,Gopal Iron & Steels Co.(Gujarat) Lt,GOPAIST
531918,Hindustan Appliances Ltd,HINDAPL
531921,Agarwal Industrial Corporation Limited,AGARIND
531923,Dhampure Speciality Sugars Ltd.,DHAMPURE
531925,Shantanu Sheorey Aquakult ltd.,SHAQUAK
531929,Innocorp Limited,INNOCORP
531930,Sarthak Industries Ltd.,SARTHAKIND
531931,Sai Capital Ltd.,SAICAPI
531936,Blue Chip India Ltd,BLUECHIP
531944,SERVOTEACH INDUSTRIES LTD,SERVOTEACH
531946,Chadha Papers Ltd.,CHADPAP
531950,Vertex Securities Ltd.,VERTEX
531952,Riba Textiles Ltd.,RIBATEX
531959,Newtime Infrastructure Limited,NEWINFRA
531960,Kashyap Tele-Medicines Limited,KASHYAP
531962,Shree Metalloys Limited,SHREMETAL
531968,IITL PROJECTS LIMITED,IITLPROJ
531971,Hari Govind International Ltd.,HARIGOV
531977,Chartered Logistics Ltd,CHLOGIST
531978,Ambika Cotton Mills Ltd.,AMBIKCO
531979,HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI
531980,Senthil Infotek Limited,SENINFO
531982,Spectrum Foods Limited,SPECFOOD
531991,Amraworld Agrico Ltd.,AMRAAGRI
531994,Auto Pins (India) Ltd.,AUTOPINS
531996,Odyssey Corporation Ltd.,ODYCORP
531997,VUENOW INFRATECH LIMITED,VUENOW
532001,Inducto Steels ltd.,INDCTST
532005,Sam Industries Ltd.,SAMINDUS
532007,Shree Vatsaa Finance & Leasing Ltd.,SHVFL
532011,VASHU BHAGNANI INDUSTRIES LIMITED,POOJAENT
532015,Gravity (India) Ltd.,GRAVITY
532016,ESPIRE HOSPITALITY LIMITED,ESPIRE
532019,LCC Infotech Ltd.,LCCINFOTEC
532022,Filatex Fashions Ltd,FILATFASH
532024,R.B.Gupta Financials Ltd.,RBGUPTA
532029,Sindhu Trade Links Limited,SINDHUTRAD
532035,Unistar Multimedia Ltd,UNISTRMU
532039,Zenotech Laboratories Limited,ZENOTECH
532041,Hindustan Bio Sciences Ltd.,HINDBIO
532042,Frontline Corporation Limited,FRONTCORP
532051,Swelect Energy Systems Limited,SWELECTES
532053,Wallfort Financial Services Ltd.,WALLFORT
532054,KDDL Ltd,KDDL
532056,Adinath Exim Resources Ltd.,ADIEXRE
532057,Abhinav Capital Services Limited,ABHICAP
